case_id,customer_id,created_date,closed_date,channel,department,team_name,agent_name,issue_category,issue_subcategory,priority,status,first_response_time_minutes,resolution_time_hours,sla_target_hours,sla_met_flag,reopened_flag,csat_score,escalation_flag,transfer_count,region,shift,resolution_type,root_cause_group,customer_type,queue_name
107746,7215,2025-03-08 23:28:00,2025-03-09 02:22:00,Email,Customer Service,South Ops,South_Agent_8,General,Document Upload,High,Closed,43,2.9,12,1,0,4.8,0,1,East,Night,Resolved,Incomplete Documentation,Mid-Market,VIP Queue
107747,8315,2025-03-08 22:25:00,2025-03-09 09:31:00,Phone,Customer Service,North Ops,North_Agent_4,Account,Duplicate Record,Low,Resolved,45,11.1,48,1,0,4.7,0,0,South,Night,Resolved,Manual Review Delay,Mid-Market,Escalation Queue
107748,6237,2025-03-08 02:47:00,2025-03-08 08:47:00,Portal,Customer Success,Retention Desk,Retention_Agent_1,Account,Duplicate Record,Medium,Resolved,17,6.0,24,1,0,4.6,0,0,East,Night,Resolved,Queue Imbalance,SMB,VIP Queue
107749,8327,2025-03-08 03:00:00,,Email,Customer Service,North Ops,North_Agent_3,Billing,Refund Request,Low,Open,14,3.4,48,0,0,3.9,0,0,Central,Night,Pending Third Party,Manual Review Delay,SMB,General Queue
107750,8337,2025-03-08 07:28:00,2025-03-09 02:40:00,Chat,Customer Service,South Ops,South_Agent_8,Account,Profile Update,Medium,Closed,73,19.2,24,1,0,3.7,0,1,West,Evening,Manual Correction,Manual Review Delay,Enterprise,Escalation Queue
107751,5827,2025-03-08 16:02:00,,Phone,Customer Service,South Ops,South_Agent_5,Billing,Payment Failure,Low,Open,3,15.1,48,0,0,4.4,0,1,South,Morning,Resolved,System Configuration,Mid-Market,Technical Queue
107752,8813,2025-03-09 18:11:00,2025-03-10 16:41:00,Email,Customer Service,North Ops,North_Agent_4,Account,Duplicate Record,Low,Closed,117,22.5,48,1,0,3.8,0,1,East,Evening,Automation,Manual Review Delay,SMB,Billing Queue
107753,6909,2025-03-09 07:33:00,2025-03-09 23:51:00,Phone,Customer Service,North Ops,North_Agent_4,Account,Access Request,Medium,Closed,43,16.3,24,1,0,4.2,0,0,Central,Evening,Manual Correction,System Configuration,Enterprise,General Queue
107754,5460,2025-03-09 04:58:00,2025-03-09 05:58:00,Phone,Customer Service,North Ops,North_Agent_2,Account,Duplicate Record,High,Closed,146,1.0,12,1,0,4.5,0,1,South,Night,Resolved,Incomplete Documentation,SMB,Technical Queue
107755,7908,2025-03-09 05:02:00,2025-03-09 18:02:00,Phone,Customer Success,Retention Desk,Retention_Agent_2,Billing,Payment Failure,Low,Closed,40,13.0,48,1,0,4.5,0,2,East,Evening,Resolved,Manual Review Delay,Mid-Market,Escalation Queue
107756,6613,2025-03-09 07:00:00,2025-03-11 02:54:00,Chat,Finance Ops,Billing Support,Billing_Agent_8,Billing,Refund Request,Medium,Closed,40,43.9,24,0,0,4.5,0,0,East,Evening,Resolved,System Configuration,SMB,Technical Queue
107757,5892,2025-03-09 07:36:00,2025-03-10 14:36:00,Portal,Customer Success,Retention Desk,Retention_Agent_7,Billing,Refund Request,Medium,Closed,102,31.0,24,0,0,4.9,0,0,East,Evening,Manual Correction,Manual Review Delay,Mid-Market,General Queue
107758,8647,2025-03-09 18:39:00,2025-03-10 07:33:00,Email,Customer Service,North Ops,North_Agent_4,Billing,Payment Failure,Low,Resolved,29,12.9,48,1,0,4.1,0,2,Central,Morning,Resolved,Incomplete Documentation,SMB,General Queue
107759,6121,2025-03-09 05:37:00,,Phone,IT Support,Tech Support,Tech_Agent_8,Technical,Integration Error,High,Open,28,62.5,12,0,0,4.3,0,1,South,Morning,Manual Correction,Incomplete Documentation,SMB,Billing Queue
107760,6287,2025-03-09 19:24:00,2025-03-10 08:24:00,Phone,IT Support,Tech Support,Tech_Agent_8,Account,Duplicate Record,Urgent,Closed,11,13.0,4,0,0,3.8,0,0,Central,Night,Manual Correction,Queue Imbalance,SMB,Escalation Queue
107761,6995,2025-03-09 21:54:00,2025-03-10 18:30:00,Chat,Customer Success,Retention Desk,Retention_Agent_4,General,Information Request,High,Resolved,138,20.6,12,0,0,4.7,0,0,South,Evening,Pending Third Party,Training Gap,Enterprise,General Queue
107762,8573,2025-03-09 11:49:00,2025-03-09 23:49:00,Phone,IT Support,Tech Support,Tech_Agent_4,General,Information Request,Medium,Resolved,101,12.0,24,1,0,4.2,0,0,West,Evening,Resolved,Incomplete Documentation,SMB,Escalation Queue
107763,6503,2025-03-09 07:17:00,2025-03-09 19:59:00,Phone,Customer Success,Retention Desk,Retention_Agent_2,Billing,Payment Failure,High,Closed,96,12.7,12,0,0,4.8,0,0,South,Night,Automation,System Configuration,SMB,Escalation Queue
107764,5202,2025-03-09 21:03:00,2025-03-10 10:45:00,Portal,Customer Service,South Ops,South_Agent_5,Billing,Refund Request,High,Resolved,25,13.7,12,0,0,3.8,0,0,Central,Night,Pending Third Party,Training Gap,SMB,General Queue
107765,6641,2025-03-09 20:01:00,2025-03-10 12:01:00,Chat,Customer Service,North Ops,North_Agent_5,Billing,Refund Request,Medium,Resolved,50,16.0,24,1,0,4.6,0,0,Central,Night,Resolved,Queue Imbalance,SMB,Escalation Queue
107766,6927,2025-03-09 02:55:00,2025-03-09 19:43:00,Email,Customer Service,South Ops,South_Agent_8,Technical,Login Issue,Medium,Resolved,9,16.8,24,1,0,4.0,1,0,West,Evening,Escalated,Incomplete Documentation,Enterprise,VIP Queue
107767,5197,2025-03-09 08:06:00,2025-03-09 09:42:00,Chat,Finance Ops,Billing Support,Billing_Agent_3,Billing,Payment Failure,Urgent,Closed,59,1.6,4,1,0,4.7,0,1,East,Evening,Resolved,Queue Imbalance,SMB,General Queue
107768,7684,2025-03-09 19:20:00,2025-03-10 22:02:00,Email,Finance Ops,Billing Support,Billing_Agent_8,General,Document Upload,Low,Resolved,48,26.7,48,1,0,3.5,0,0,East,Evening,Manual Correction,Queue Imbalance,Mid-Market,General Queue
107769,5451,2025-03-09 12:49:00,2025-03-10 20:13:00,Chat,Customer Success,Retention Desk,Retention_Agent_8,Billing,Invoice Error,Medium,Resolved,50,31.4,24,0,0,4.9,0,0,Central,Night,Resolved,System Configuration,Mid-Market,General Queue
107770,5072,2025-03-09 12:36:00,2025-03-10 00:30:00,Email,IT Support,Tech Support,Tech_Agent_6,General,Follow-up,Medium,Closed,85,11.9,24,1,0,4.0,0,0,South,Night,Resolved,System Configuration,SMB,Billing Queue
107771,7966,2025-03-09 11:12:00,2025-03-09 23:30:00,Portal,Customer Service,North Ops,North_Agent_7,General,Follow-up,Urgent,Closed,58,12.3,4,0,0,4.7,0,0,East,Evening,Resolved,Manual Review Delay,Enterprise,Escalation Queue
107772,7183,2025-03-09 12:11:00,2025-03-10 03:23:00,Email,Finance Ops,Billing Support,Billing_Agent_7,Account,Access Request,High,Closed,135,15.2,12,0,1,3.2,0,0,West,Night,Resolved,Queue Imbalance,Mid-Market,Billing Queue
107773,8002,2025-03-09 14:50:00,2025-03-09 21:44:00,Email,Customer Service,North Ops,North_Agent_1,General,Follow-up,Medium,Closed,83,6.9,24,1,0,4.1,0,0,South,Evening,Escalated,Queue Imbalance,SMB,Escalation Queue
107774,8248,2025-03-09 17:24:00,2025-03-10 11:24:00,Chat,Customer Service,South Ops,South_Agent_1,Account,Duplicate Record,Urgent,Closed,35,18.0,4,0,1,4.0,0,3,West,Evening,Automation,Manual Review Delay,Enterprise,Escalation Queue
107775,6920,2025-03-09 04:14:00,2025-03-09 13:14:00,Email,Customer Success,Retention Desk,Retention_Agent_4,General,Document Upload,Medium,Closed,68,9.0,24,1,0,4.2,0,1,East,Night,Resolved,Queue Imbalance,SMB,Billing Queue
107776,5163,2025-03-09 20:25:00,2025-03-10 03:25:00,Portal,Customer Service,South Ops,South_Agent_5,Billing,Invoice Error,Medium,Resolved,88,7.0,24,1,0,4.1,0,0,West,Morning,Resolved,Training Gap,SMB,VIP Queue
107777,6022,2025-03-09 14:27:00,2025-03-10 02:21:00,Portal,Customer Success,Retention Desk,Retention_Agent_1,Billing,Refund Request,Urgent,Closed,32,11.9,4,0,0,5.0,0,2,West,Evening,Pending Third Party,Manual Review Delay,Mid-Market,Technical Queue
107778,8033,2025-03-09 02:53:00,2025-03-09 09:59:00,Email,Customer Success,Retention Desk,Retention_Agent_5,General,Information Request,Medium,Resolved,111,7.1,24,1,0,3.8,0,2,Central,Morning,Escalated,System Configuration,Enterprise,VIP Queue
107779,7234,2025-03-09 12:22:00,2025-03-10 05:46:00,Phone,IT Support,Tech Support,Tech_Agent_7,Retention,Cancellation Request,Medium,Closed,68,17.4,24,1,0,4.0,0,2,Central,Evening,Resolved,Training Gap,Mid-Market,Escalation Queue
107780,6918,2025-03-09 08:59:00,,Chat,Finance Ops,Billing Support,Billing_Agent_7,Account,Profile Update,Medium,Open,103,16.7,24,0,0,4.5,0,1,East,Night,Resolved,System Configuration,SMB,General Queue
107781,7491,2025-03-09 04:44:00,2025-03-09 10:26:00,Phone,Customer Service,North Ops,North_Agent_3,Account,Access Request,Medium,Closed,49,5.7,24,1,0,4.7,0,0,East,Evening,Manual Correction,System Configuration,SMB,Technical Queue
107782,6221,2025-03-09 11:33:00,2025-03-10 10:51:00,Chat,IT Support,Tech Support,Tech_Agent_7,Billing,Invoice Error,Low,Closed,55,23.3,48,1,0,4.1,0,0,South,Night,Resolved,Manual Review Delay,SMB,Technical Queue
107783,7437,2025-03-09 12:02:00,,Portal,IT Support,Tech Support,Tech_Agent_8,General,Document Upload,High,Open,20,11.8,12,0,0,3.2,0,0,East,Morning,Manual Correction,System Configuration,Mid-Market,Technical Queue
107784,7882,2025-03-09 02:16:00,2025-03-09 11:46:00,Email,Customer Success,Retention Desk,Retention_Agent_4,General,Information Request,Low,Closed,35,9.5,48,1,0,4.5,0,1,South,Morning,Resolved,Manual Review Delay,Enterprise,Escalation Queue
107785,6274,2025-03-09 22:00:00,,Email,Customer Service,North Ops,North_Agent_4,Account,Duplicate Record,Medium,Open,29,6.9,24,0,0,5.0,0,0,East,Morning,Resolved,Queue Imbalance,SMB,Technical Queue
107786,7259,2025-03-09 11:55:00,2025-03-10 04:55:00,Portal,Customer Service,South Ops,South_Agent_7,Billing,Refund Request,Medium,Resolved,29,17.0,24,1,0,3.7,0,1,East,Night,Manual Correction,Manual Review Delay,SMB,Billing Queue
107787,8043,2025-03-09 13:46:00,2025-03-10 03:52:00,Phone,Customer Success,Retention Desk,Retention_Agent_2,Billing,Refund Request,High,Closed,52,14.1,12,0,0,4.9,0,1,East,Evening,Resolved,Training Gap,Enterprise,Technical Queue
107788,5057,2025-03-09 10:09:00,2025-03-09 15:51:00,Email,Customer Service,South Ops,South_Agent_3,Account,Access Request,High,Resolved,30,5.7,12,1,0,4.7,0,1,West,Morning,Automation,Manual Review Delay,Mid-Market,Technical Queue
107789,6656,2025-03-09 16:51:00,,Email,IT Support,Tech Support,Tech_Agent_2,General,Document Upload,Medium,Open,253,31.9,24,0,0,4.7,0,2,South,Night,Resolved,Training Gap,Enterprise,General Queue
107790,5239,2025-03-09 12:35:00,2025-03-10 17:11:00,Email,Customer Service,North Ops,North_Agent_5,Technical,System Error,Low,Closed,42,28.6,48,1,0,5.0,0,2,East,Evening,Resolved,Training Gap,Mid-Market,Escalation Queue
107791,7767,2025-03-09 11:10:00,2025-03-10 02:10:00,Phone,Customer Service,South Ops,South_Agent_8,Retention,Cancellation Request,Medium,Closed,186,15.0,24,1,0,4.1,0,1,East,Night,Resolved,Queue Imbalance,SMB,Escalation Queue
107792,6882,2025-03-09 04:44:00,2025-03-09 15:38:00,Portal,Customer Service,North Ops,North_Agent_3,Billing,Payment Failure,Medium,Resolved,71,10.9,24,1,0,4.8,0,0,Central,Evening,Automation,Manual Review Delay,SMB,VIP Queue
107793,6466,2025-03-09 22:03:00,2025-03-10 20:03:00,Email,Customer Service,South Ops,South_Agent_6,Technical,Integration Error,Low,Closed,48,22.0,48,1,0,4.0,0,1,West,Evening,Manual Correction,Incomplete Documentation,Mid-Market,General Queue
107794,8519,2025-03-09 15:16:00,2025-03-09 17:58:00,Phone,Customer Service,North Ops,North_Agent_6,Retention,Plan Change,High,Closed,31,2.7,12,1,0,4.8,0,0,East,Evening,Resolved,Queue Imbalance,Enterprise,Technical Queue
107795,5403,2025-03-09 04:20:00,,Email,Customer Success,Retention Desk,Retention_Agent_4,Billing,Invoice Error,High,Open,90,9.9,12,0,0,4.0,0,0,West,Evening,Resolved,Manual Review Delay,Enterprise,Technical Queue
107796,8976,2025-03-09 02:48:00,2025-03-10 06:06:00,Email,Customer Service,South Ops,South_Agent_3,Retention,Cancellation Request,Medium,Resolved,14,27.3,24,0,0,4.5,0,0,West,Morning,Resolved,Incomplete Documentation,Enterprise,Billing Queue
107797,8531,2025-03-09 05:40:00,2025-03-09 12:28:00,Email,Customer Service,South Ops,South_Agent_4,Billing,Invoice Error,High,Closed,47,6.8,12,1,0,4.3,0,0,West,Morning,Resolved,System Configuration,Enterprise,Technical Queue
107798,8198,2025-03-09 10:32:00,2025-03-10 05:20:00,Chat,IT Support,Tech Support,Tech_Agent_7,Retention,Plan Change,Medium,Closed,83,18.8,24,1,0,3.9,1,0,East,Morning,Escalated,Manual Review Delay,SMB,Escalation Queue
107799,5317,2025-03-09 03:51:00,2025-03-10 10:39:00,Phone,Finance Ops,Billing Support,Billing_Agent_7,Technical,Login Issue,Low,Resolved,16,30.8,48,1,0,4.6,0,0,South,Evening,Escalated,Training Gap,Enterprise,Technical Queue
107800,8894,2025-03-09 14:09:00,,Phone,Customer Success,Retention Desk,Retention_Agent_4,Technical,System Error,High,Open,130,29.3,12,0,0,3.9,1,0,East,Evening,Escalated,Training Gap,SMB,Billing Queue
107801,5973,2025-03-09 18:31:00,2025-03-10 10:37:00,Phone,Customer Service,North Ops,North_Agent_6,General,Follow-up,Medium,Closed,23,16.1,24,1,0,3.7,0,1,East,Evening,Pending Third Party,Training Gap,Mid-Market,Escalation Queue
107802,8565,2025-03-09 05:07:00,2025-03-09 06:07:00,Email,Customer Service,South Ops,South_Agent_7,Billing,Refund Request,High,Closed,54,1.0,12,1,0,4.5,0,0,East,Evening,Manual Correction,Incomplete Documentation,SMB,Technical Queue
107803,5795,2025-03-09 12:54:00,2025-03-10 17:48:00,Email,Customer Success,Retention Desk,Retention_Agent_6,Retention,Cancellation Request,Medium,Resolved,75,28.9,24,0,0,3.8,1,0,West,Night,Escalated,Manual Review Delay,Mid-Market,General Queue
107804,8105,2025-03-09 03:16:00,2025-03-10 07:28:00,Email,Customer Service,South Ops,South_Agent_6,Technical,Login Issue,High,Closed,61,28.2,12,0,0,3.6,0,0,Central,Evening,Manual Correction,Queue Imbalance,SMB,General Queue
107805,8373,2025-03-09 02:51:00,2025-03-09 13:09:00,Email,Customer Service,North Ops,North_Agent_8,General,Information Request,Low,Resolved,46,10.3,48,1,0,4.4,0,1,South,Evening,Resolved,System Configuration,SMB,VIP Queue
107806,5730,2025-03-09 12:33:00,2025-03-09 17:33:00,Phone,Finance Ops,Billing Support,Billing_Agent_7,Billing,Invoice Error,Low,Closed,14,5.0,48,1,0,4.5,0,0,Central,Night,Resolved,Manual Review Delay,Mid-Market,Escalation Queue
107807,5319,2025-03-09 00:31:00,,Chat,Customer Service,South Ops,South_Agent_2,Technical,System Error,Medium,Open,81,12.7,24,0,0,3.9,0,1,East,Night,Manual Correction,Queue Imbalance,SMB,General Queue
107808,6400,2025-03-09 23:48:00,,Email,Customer Success,Retention Desk,Retention_Agent_6,Account,Duplicate Record,Medium,Open,66,24.5,24,0,0,4.3,0,1,South,Evening,Manual Correction,Manual Review Delay,Mid-Market,VIP Queue
107809,6408,2025-03-09 12:51:00,2025-03-09 17:39:00,Portal,IT Support,Tech Support,Tech_Agent_1,General,Document Upload,Medium,Closed,47,4.8,24,1,0,4.1,0,0,West,Evening,Automation,Manual Review Delay,Mid-Market,VIP Queue
107810,5558,2025-03-09 04:11:00,2025-03-09 12:35:00,Portal,Customer Service,North Ops,North_Agent_1,Billing,Refund Request,Medium,Closed,41,8.4,24,1,0,5.0,0,0,Central,Morning,Resolved,Queue Imbalance,Enterprise,Technical Queue
107811,7588,2025-03-09 09:09:00,2025-03-09 13:39:00,Chat,Finance Ops,Billing Support,Billing_Agent_8,Retention,Plan Change,Low,Resolved,117,4.5,48,1,0,4.5,0,0,East,Evening,Automation,Incomplete Documentation,SMB,VIP Queue
107812,5023,2025-03-09 05:53:00,,Phone,Finance Ops,Billing Support,Billing_Agent_4,General,Document Upload,Medium,Open,66,4.6,24,0,0,3.9,0,0,Central,Morning,Resolved,Incomplete Documentation,Enterprise,Billing Queue
107813,5375,2025-03-09 07:53:00,2025-03-09 22:17:00,Email,Finance Ops,Billing Support,Billing_Agent_6,Technical,Login Issue,High,Closed,51,14.4,12,0,0,4.7,0,0,East,Evening,Resolved,Queue Imbalance,Mid-Market,Technical Queue
107814,8274,2025-03-09 06:34:00,2025-03-10 07:46:00,Email,Customer Service,South Ops,South_Agent_4,Technical,Integration Error,Low,Closed,66,25.2,48,1,0,3.9,1,0,South,Morning,Escalated,System Configuration,Mid-Market,Escalation Queue
107815,5654,2025-03-09 21:23:00,2025-03-10 00:11:00,Chat,Customer Success,Retention Desk,Retention_Agent_7,General,Follow-up,Low,Closed,107,2.8,48,1,0,4.4,0,1,Central,Morning,Escalated,Manual Review Delay,SMB,General Queue
107816,8080,2025-03-09 05:31:00,2025-03-10 05:37:00,Chat,Finance Ops,Billing Support,Billing_Agent_8,Technical,Integration Error,Medium,Closed,41,24.1,24,0,0,4.7,0,0,Central,Night,Resolved,Manual Review Delay,Mid-Market,Escalation Queue
107817,7582,2025-03-09 16:04:00,,Phone,Customer Service,South Ops,South_Agent_4,Billing,Refund Request,High,Open,23,13.1,12,0,0,4.2,0,0,South,Morning,Automation,Training Gap,Mid-Market,General Queue
107818,5307,2025-03-09 23:40:00,2025-03-11 05:34:00,Chat,Customer Service,North Ops,North_Agent_7,Billing,Refund Request,Medium,Closed,58,29.9,24,0,0,4.3,0,0,Central,Morning,Resolved,Manual Review Delay,SMB,General Queue
107819,6607,2025-03-09 23:14:00,2025-03-11 10:50:00,Phone,Customer Success,Retention Desk,Retention_Agent_8,Billing,Invoice Error,High,Resolved,13,35.6,12,0,0,4.0,0,2,Central,Morning,Resolved,System Configuration,SMB,Technical Queue
107820,8391,2025-03-09 19:58:00,2025-03-10 14:46:00,Email,Customer Service,South Ops,South_Agent_1,Billing,Refund Request,High,Closed,40,18.8,12,0,0,4.4,0,0,East,Evening,Manual Correction,Manual Review Delay,SMB,Escalation Queue
107821,7245,2025-03-09 00:42:00,,Chat,IT Support,Tech Support,Tech_Agent_6,Account,Profile Update,Low,Open,23,9.4,48,0,0,5.0,0,0,South,Morning,Automation,Queue Imbalance,Enterprise,VIP Queue
107822,8383,2025-03-09 18:04:00,2025-03-12 00:52:00,Email,Customer Service,South Ops,South_Agent_4,Technical,System Error,Medium,Resolved,38,54.8,24,0,0,4.0,0,0,West,Night,Manual Correction,Manual Review Delay,Enterprise,Escalation Queue
107823,6259,2025-03-09 07:19:00,2025-03-10 04:01:00,Phone,Customer Service,North Ops,North_Agent_4,Technical,System Error,Low,Closed,13,20.7,48,1,0,4.3,0,1,South,Night,Escalated,System Configuration,Mid-Market,Escalation Queue
107824,8346,2025-03-09 13:58:00,,Portal,Customer Success,Retention Desk,Retention_Agent_8,Billing,Refund Request,High,Open,40,4.3,12,0,0,5.0,0,0,East,Evening,Resolved,Training Gap,SMB,VIP Queue
107825,7342,2025-03-09 10:38:00,2025-03-09 22:32:00,Email,IT Support,Tech Support,Tech_Agent_2,Retention,Service Complaint,Low,Closed,39,11.9,48,1,0,4.1,1,1,South,Night,Escalated,Incomplete Documentation,Enterprise,Billing Queue
107826,5966,2025-03-09 08:44:00,2025-03-09 17:50:00,Phone,Customer Success,Retention Desk,Retention_Agent_6,General,Information Request,High,Resolved,50,9.1,12,1,0,4.0,0,0,Central,Morning,Resolved,Incomplete Documentation,SMB,Technical Queue
107827,7383,2025-03-09 15:28:00,,Email,Finance Ops,Billing Support,Billing_Agent_5,Technical,System Error,Urgent,Open,3,69.5,4,0,0,4.5,0,0,Central,Morning,Resolved,Training Gap,Enterprise,VIP Queue
107828,7228,2025-03-09 23:10:00,2025-03-10 11:04:00,Portal,Customer Service,North Ops,North_Agent_2,General,Follow-up,Medium,Resolved,29,11.9,24,1,0,4.6,0,0,Central,Night,Resolved,Queue Imbalance,SMB,Billing Queue
107829,6091,2025-03-09 21:56:00,2025-03-10 08:50:00,Phone,Customer Service,South Ops,South_Agent_1,Technical,Login Issue,High,Closed,56,10.9,12,1,0,4.8,0,0,South,Night,Resolved,Queue Imbalance,Enterprise,Escalation Queue
107830,7194,2025-03-09 22:47:00,2025-03-10 06:23:00,Email,Finance Ops,Billing Support,Billing_Agent_4,Account,Duplicate Record,Low,Resolved,30,7.6,48,1,0,4.8,0,0,South,Night,Resolved,Incomplete Documentation,Enterprise,Technical Queue
107831,8975,2025-03-09 10:35:00,2025-03-10 07:53:00,Chat,IT Support,Tech Support,Tech_Agent_8,General,Document Upload,Medium,Closed,43,21.3,24,1,1,3.1,0,0,South,Morning,Resolved,System Configuration,Mid-Market,Technical Queue
107832,5575,2025-03-09 12:33:00,2025-03-09 16:03:00,Phone,Customer Service,South Ops,South_Agent_5,Billing,Payment Failure,Low,Resolved,25,3.5,48,1,0,3.4,0,1,Central,Evening,Resolved,Manual Review Delay,Enterprise,Billing Queue
107833,5831,2025-03-09 02:11:00,,Email,IT Support,Tech Support,Tech_Agent_7,Billing,Refund Request,Low,Open,64,15.8,48,0,0,4.2,0,0,Central,Evening,Resolved,Queue Imbalance,Mid-Market,Billing Queue
107834,7716,2025-03-09 13:45:00,2025-03-11 03:39:00,Portal,Customer Success,Retention Desk,Retention_Agent_6,Technical,System Error,Medium,Resolved,128,37.9,24,0,0,4.4,0,0,East,Morning,Automation,Manual Review Delay,Mid-Market,Billing Queue
107835,6502,2025-03-09 11:00:00,2025-03-09 12:48:00,Chat,Customer Service,South Ops,South_Agent_4,General,Follow-up,High,Resolved,54,1.8,12,1,0,3.8,0,2,West,Evening,Manual Correction,Manual Review Delay,SMB,Escalation Queue
107836,8375,2025-03-09 05:53:00,2025-03-10 10:17:00,Phone,Customer Service,North Ops,North_Agent_8,Technical,System Error,Low,Closed,6,28.4,48,1,0,4.7,0,0,East,Evening,Automation,Manual Review Delay,Mid-Market,VIP Queue
